demand_id,item_id,fabric_category,max_production_limit,min_production_period,max_production_period,arrival_date,type,priority,history_supplier_id,algo_finished,algo_physical_supplier_id,designated_physical_supplier_id,forced_using_private_capacity,shared_capacity_availability,valid,create_time,update_time,manual_arrival_date,advancement_candidate
1575328899791908867,208123121103,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908868,208123104006,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908869,208123104006,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908870,208123104006,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908871,208123104006,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908872,208123108106,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908873,208123108106,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908874,208123108106,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908875,208123121105,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908876,208123121105,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908877,208123121105,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908878,208123121105,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908879,208123100205,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000040,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908880,208123100205,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000040,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908881,208123100205,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000040,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908882,208123100205,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000040,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908883,208123104005,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000040,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908884,208123104005,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000040,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908885,208123104005,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000040,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908886,208123104005,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000040,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908887,208123104208,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000040,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908888,208123104208,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000040,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908889,208123104208,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000040,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908890,208123100101,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000333,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908891,208123100101,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000333,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908892,208123100101,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908893,208123104206,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000333,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908894,208123104206,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000333,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908895,208123104206,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908896,208123104206,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899791908897,208123105203,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000333,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103170,208123105203,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103171,208123105203,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103172,208123105203,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103173,208123108102,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000615,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103174,208123108102,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000615,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103175,208123108102,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000615,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103176,208123108102,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003000615,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103177,208123100004,针织,1,-1,-1,2022-08-01,订货单,绿单,0003001201,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103178,208123100004,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003001201,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103179,208123100004,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003001201,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103180,208123121205,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000924,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103181,208123121205,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000924,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103182,208123121205,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000924,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103183,208123121205,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000924,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103184,208123100002,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103185,208123100002,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103186,208123100002,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103187,208123100002,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103188,208123100103,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103189,208123100103,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103190,208123100103,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103191,208123100103,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103192,208123104103,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103193,208123104103,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103194,208123104103,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103195,208123104103,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103196,208123104207,针织,1,-1,-1,2022-08-01,订货单,绿单,0003001192,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103197,208123104207,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103198,208123104207,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103199,208123104207,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103200,208123121002,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103201,208123121002,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103202,208123121002,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899796103203,208123100003,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899800297473,208123100003,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899800297474,208123100003,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899800297475,208123108004,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899800297476,208123108004,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899800297477,208123108004,针织,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899800297478,208123108104,针织,1,-1,-1,2022-08-01,订货单,绿单,0003001644,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899800297479,208123108104,针织,1,-1,-1,2022-08-01,订货单,绿单,0003001644,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899800297480,208123108104,针织,1,-1,-1,2022-08-01,订货单,绿单,0003001644,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899800297481,208123108104,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899800297482,208123108003,牛仔,1,-1,-1,2022-08-01,订货单,绿单,0003000064,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899800297483,208123108003,牛仔,1,-1,-1,2022-08-01,订货单,绿单,0003000064,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899800297484,208123108006,牛仔,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899800297485,208123108006,牛仔,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899800297486,208123108006,牛仔,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899800297487,208123102101,牛仔,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899800297488,208123102101,牛仔,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899800297489,208123102101,牛仔,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899800297490,208123102101,牛仔,1,-1,-1,2022-08-01,订货单,蓝单,EMPTY,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899800297491,208123105004,牛仔,1,-1,-1,2022-08-01,订货单,绿单,0003000581,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491778,208123105004,牛仔,1,-1,-1,2022-08-01,订货单,绿单,0003000581,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491779,208123108005,牛仔,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491780,208123108005,牛仔,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491783,208123108009,牛仔,1,-1,-1,2022-08-01,订货单,绿单,0003001251,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491784,208123108009,牛仔,1,-1,-1,2022-08-01,订货单,绿单,0003001251,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491785,208123108009,牛仔,1,-1,-1,2022-08-01,订货单,绿单,0003001251,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491786,208123108204,牛仔,1,-1,-1,2022-08-01,订货单,绿单,0003000581,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491787,208123108204,牛仔,1,-1,-1,2022-08-01,订货单,绿单,0003000581,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491788,201123123001,牛仔,1,-1,-1,2022-08-01,订货单,蓝单,0003000064,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491789,201123123001,牛仔,1,-1,-1,2022-08-01,订货单,蓝单,0003000064,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491790,201123123001,牛仔,1,-1,-1,2022-08-01,订货单,蓝单,0003000064,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491791,202123112001,牛仔,1,-1,-1,2022-08-01,订货单,蓝单,0003000064,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491792,202123112001,牛仔,1,-1,-1,2022-08-01,订货单,蓝单,0003000064,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491793,202123112001,牛仔,1,-1,-1,2022-08-01,订货单,蓝单,0003000064,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491794,202123112001,牛仔,1,-1,-1,2022-08-01,订货单,蓝单,0003000064,0,EMPTY,EMPTY,0,品种细分池,1,2022-11-30 09:58:55,2022-11-30 09:58:55,0,0
1575328899804491795,208123100106,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899804491796,208123100106,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899808686082,208123100106,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899808686083,208123100104,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899808686084,208123100104,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899808686087,208123108201,针织,1,-1,-1,2022-08-01,订货单,黄单,0003001644,0,EMPTY,EMPTY,0,渠道-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899808686088,208123108201,针织,1,-1,-1,2022-08-01,订货单,绿单,0003001644,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899808686089,208123105103,梭织,1,-1,-1,2022-08-01,订货单,绿单,0003001712,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899808686090,208123105103,梭织,1,-1,-1,2022-08-01,订货单,绿单,0003001712,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899808686091,208123105103,梭织,1,-1,-1,2022-08-01,订货单,绿单,0003001712,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899808686092,208123105103,梭织,1,-1,-1,2022-08-01,订货单,绿单,0003001712,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899808686093,208123105106,梭织,1,-1,-1,2022-08-01,订货单,绿单,0003000584,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880386,208123105106,梭织,1,-1,-1,2022-08-01,订货单,绿单,0003000584,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880387,208123105106,梭织,1,-1,-1,2022-08-01,订货单,绿单,0003000584,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880388,208123102001,梭织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880389,208123102001,梭织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880390,208123100104,针织,1,-1,-1,2022-08-01,订货单,绿单,EMPTY,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880391,208123100105,针织,1,-1,-1,2022-08-01,订货单,绿单,0003001192,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880392,208123100105,针织,1,-1,-1,2022-08-01,订货单,绿单,0003001192,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880393,208123100105,针织,1,-1,-1,2022-08-01,订货单,绿单,0003001192,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880394,208123100105,针织,1,-1,-1,2022-08-01,订货单,绿单,0003001192,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880395,208123100105,针织,1,-1,-1,2022-08-01,订货单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880396,208123101203,针织,1,-1,-1,2022-08-01,订货单,黑单,0003000019,0,EMPTY,EMPTY,0,品牌-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880397,208123101203,针织,1,-1,-1,2022-08-01,订货单,黑单,0003000019,0,EMPTY,EMPTY,0,品牌-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880398,208123101203,针织,1,-1,-1,2022-08-01,订货单,黑单,0003000019,0,EMPTY,EMPTY,0,品牌-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880399,208123120205,针织,1,-1,-1,2022-08-01,订货单,黑单,0003000658,0,EMPTY,EMPTY,0,品牌-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880400,208123120205,针织,1,-1,-1,2022-08-01,订货单,黑单,0003000658,0,EMPTY,EMPTY,0,品牌-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880401,208123120205,针织,1,-1,-1,2022-08-01,订货单,黑单,0003000658,0,EMPTY,EMPTY,0,品牌-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899812880402,208123108207,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000668,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899821268994,208123108202,梭织,1,-1,-1,2022-08-01,订货单,绿单,0003000651,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899821268995,208123108202,梭织,1,-1,-1,2022-08-01,订货单,绿单,0003000651,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899821268996,208123108207,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000668,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899821268997,208123108207,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000668,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899821268998,208123108207,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000668,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899821268999,208123120003,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000668,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899821269000,208123120003,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000668,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
1575328899821269001,208123120104,针织,1,-1,-1,2022-08-01,订货单,绿单,0003000668,0,EMPTY,EMPTY,0,品种细分池-强制,1,2022-11-30 09:58:55,2022-11-30 09:59:02,0,0
