id,plan_type,supplier_id,physical_supplier_id,brand,channel,age_group,fabric_category,item_capacity_group,year,quarter,forced_shared_capacity_availability,valid,create_time,update_time
1573620750567403624,2,1573619396398608386,0003000661,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209324,2,1573619391218642946,0003000664,Mini巴拉,Mini巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209619,2,1573619393777168386,0003000664,Mini巴拉,Mini巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209336,2,1573619391302529025,0003000664,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209287,2,1573619390870515714,0003000664,巴拉巴拉,巴拉巴拉线上,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209365,2,1573619391520632834,0003000664,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209723,2,1573619395094179842,0003000664,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209673,2,1573619394486005762,0003000664,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209301,2,1573619390979567617,0003000664,马卡乐,马卡乐线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209627,2,1573619393894608898,0003000664,马卡乐,马卡乐线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209557,2,1573619393282240513,0003000664,马卡乐,马卡乐线下,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209640,2,1573619394200793089,0003000664,马卡乐,马卡乐线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209540,2,1573619393164800001,0003000664,马卡乐,马卡乐线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209451,2,1573619392380465154,0003000664,马卡乐,马卡乐线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209318,2,1573619391168311297,0003000664,马卡乐,马卡乐线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209352,2,1573619391415775233,0003000664,马卡乐,马卡乐线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209276,2,1573619390795018241,0003000666,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403546,2,1573619395501027330,0003000666,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209258,2,1573619390648217601,0003000666,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209589,2,1573619393533898753,0003000666,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织婴童,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403583,2,1573619395903680513,0003000666,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209626,2,1573619393877831681,0003000666,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209388,2,1573619391700987906,0003000666,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209254,2,1573619390627246081,0003000666,马卡乐,马卡乐线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209562,2,1573619393324183553,0003000666,马卡乐,马卡乐线下,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209583,2,1573619393483567106,0003000666,马卡乐,马卡乐线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209511,2,1573619392921530370,0003000666,马卡乐,马卡乐线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403534,2,1573619395391975426,0003000668,Mini巴拉,Mini巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209729,2,1573619395157094401,0003000668,巴拉巴拉,巴拉巴拉线上,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209505,2,1573619392829255682,0003000668,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209397,2,1573619391810039810,0003000668,巴拉巴拉,巴拉巴拉线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209594,2,1573619393563258881,0003000668,巴拉巴拉,巴拉巴拉线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209394,2,1573619391784873987,0003000668,马卡乐,马卡乐线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403612,2,1573619396214059010,0003000668,马卡乐,马卡乐线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209219,2,1573619390170066945,0003000674,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209717,2,1573619395014488066,0003000674,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209591,2,1573619393542287362,0003000674,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403548,2,1573619395521998850,0003000674,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209622,2,1573619393844277250,0003000674,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209701,2,1573619394867687425,0003000674,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209625,2,1573619393865248770,0003000674,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209262,2,1573619390681772034,0003000674,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织婴童,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209677,2,1573619394540531713,0003000674,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209368,2,1573619391545798657,0003000674,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209274,2,1573619390774046722,0003000674,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209441,2,1573619392309161986,0003000674,森马,森马线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209624,2,1573619393852665857,0003000674,森马,森马线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209379,2,1573619391629684737,0003000674,森马,森马线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209408,2,1573619391914897410,0003000674,森马,森马线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209231,2,1573619390409142273,0003000674,森马,森马线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403539,2,1573619395433918465,0003000676,Mini巴拉,Mini巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209649,2,1573619394267901953,0003000678,Mini巴拉,Mini巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403523,2,1573619395282923521,0003000680,巴拉巴拉,巴拉巴拉线上,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209328,2,1573619391239614466,0003000680,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209342,2,1573619391340277761,0003000680,巴拉巴拉,巴拉巴拉线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209688,2,1573619394716692482,0003000680,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209576,2,1573619393424846849,0003000680,巴拉巴拉,巴拉巴拉线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209268,2,1573619390727909377,0003000680,马卡乐,马卡乐线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403618,2,1573619396318916610,0003000680,马卡乐,马卡乐线下,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209375,2,1573619391596130307,0003000680,马卡乐,马卡乐线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209653,2,1573619394297262082,0003000680,马卡乐,马卡乐线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209442,2,1573619392317550594,0003000680,马卡乐,马卡乐线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209614,2,1573619393752002562,0003000680,马卡乐,马卡乐线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209685,2,1573619394666360834,0003000681,巴拉巴拉,巴拉巴拉线上,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209460,2,1573619392451768321,0003000681,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209639,2,1573619393991077890,0003000681,巴拉巴拉,巴拉巴拉线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209232,2,1573619390425919489,0003000681,巴拉巴拉,巴拉巴拉线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403532,2,1573619395379392513,0003000686,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209244,2,1573619390547554305,0003000686,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209308,2,1573619391092813825,0003000691,Mini巴拉,Mini巴拉线上,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209395,2,1573619391797456898,0003000691,巴拉巴拉,巴拉巴拉线上,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403569,2,1573619395744296963,0003000691,巴拉巴拉,巴拉巴拉线上,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403545,2,1573619395492638721,0003000691,巴拉巴拉,巴拉巴拉线下,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209539,2,1573619393156411394,0003000691,巴拉巴拉,巴拉巴拉线下,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209654,2,1573619394305650690,0003000711,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209321,2,1573619391185088514,0003000711,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209530,2,1573619393085108226,0003000712,Mini巴拉,Mini巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209473,2,1573619392556625922,0003000712,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403566,2,1573619395731714050,0003000712,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209710,2,1573619394959962113,0003000712,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209279,2,1573619390807601153,0003000712,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403574,2,1573619395823988738,0003000712,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403530,2,1573619395362615298,0003000712,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209350,2,1573619391403192323,0003000712,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209359,2,1573619391474495490,0003000712,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209641,2,1573619394204987393,0003000712,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209463,2,1573619392476934145,0003000974,马卡乐,马卡乐线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403542,2,1573619395467472898,0003000974,马卡乐,马卡乐线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209687,2,1573619394712498178,0003000974,马卡乐,马卡乐线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209234,2,1573619390438502402,0003000974,马卡乐,马卡乐线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209519,2,1573619392992833538,0003001022,森马,森马线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209417,2,1573619392007172097,0003001022,森马,森马线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209338,2,1573619391310917633,0003001022,森马,森马线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209702,2,1573619394871881730,0003001022,森马,森马线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403567,2,1573619395735908353,0003001172,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209506,2,1573619392833449985,0003001172,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209724,2,1573619395102568449,0003001172,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403594,2,1573619396012732418,0003001172,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209458,2,1573619392439185409,0003001172,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209416,2,1573619391994589185,0003001172,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209343,2,1573619391352860673,0003001172,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209518,2,1573619392988639233,0003001172,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209691,2,1573619394746052609,0003001177,Mini巴拉,Mini巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209478,2,1573619392615346177,0003001177,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209439,2,1573619392279801857,0003001177,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209222,2,1573619390195232770,0003001177,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209467,2,1573619392523071490,0003001177,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209409,2,1573619391919091714,0003001177,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209229,2,1573619390383976449,0003001177,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209304,2,1573619391059259393,0003001177,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209599,2,1573619393596813314,0003001177,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209551,2,1573619393236103171,0003001177,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209618,2,1573619393768779777,0003001181,Mini巴拉,Mini巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209415,2,1573619391982006273,0003001184,马卡乐,马卡乐线下,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209573,2,1573619393399681025,0003001184,马卡乐,马卡乐线下,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209609,2,1573619393668116482,0003001192,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209705,2,1573619394897047553,0003001192,巴拉巴拉,巴拉巴拉线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209642,2,1573619394213376001,0003001192,森马,森马线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209378,2,1573619391612907521,0003001192,森马,森马线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209610,2,1573619393676505089,0003001195,马卡乐,马卡乐线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403595,2,1573619396021121026,0003001195,马卡乐,马卡乐线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403598,2,1573619396042092545,0003001195,马卡乐,马卡乐线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209507,2,1573619392841838594,0003001195,马卡乐,马卡乐线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209392,2,1573619391768096769,0003001201,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209620,2,1573619393781362690,0003001201,巴拉巴拉,巴拉巴拉线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209227,2,1573619390337839105,0003001209,马卡乐,马卡乐线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209468,2,1573619392527265794,0003001209,马卡乐,马卡乐线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209553,2,1573619393252880385,0003001220,马卡乐,马卡乐线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209330,2,1573619391264780289,0003001220,马卡乐,马卡乐线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209284,2,1573619390849544193,0003001221,马卡乐,马卡乐线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209679,2,1573619394569891841,0003001221,马卡乐,马卡乐线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209339,2,1573619391319306242,0003001226,Mini巴拉,Mini巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209419,2,1573619392036532225,0003001226,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209261,2,1573619390673383426,0003001226,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209373,2,1573619391583547394,0003001226,巴拉巴拉,巴拉巴拉线上,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209282,2,1573619390828572674,0003001226,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403575,2,1573619395853348866,0003001226,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209646,2,1573619394246930434,0003001226,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403525,2,1573619395303895041,0003001226,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209592,2,1573619393546481665,0003001226,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织婴童,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403592,2,1573619395995955203,0003001226,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209703,2,1573619394884464642,0003001226,巴拉巴拉,巴拉巴拉线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403601,2,1573619396075646978,0003001226,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209580,2,1573619393450012673,0003001226,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209524,2,1573619393034776578,0003001226,巴拉巴拉,巴拉巴拉线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209255,2,1573619390635634690,0003001226,马卡乐,马卡乐线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209689,2,1573619394733469697,0003001226,马卡乐,马卡乐线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209636,2,1573619393965912066,0003001226,马卡乐,马卡乐线下,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209706,2,1573619394909630465,0003001226,马卡乐,马卡乐线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403556,2,1573619395610079234,0003001226,马卡乐,马卡乐线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209465,2,1573619392502099970,0003001226,马卡乐,马卡乐线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
